alim_code;alim_nom_fr;carbo;alim_image_url
25577;Sandwich pain de mie complet, poulet, crudités, mayonnaise, préemballé;23,7;https://images.unsplash.com/photo-1567234669003-dce7a7a88821?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1950&q=80
25584;Nem ou Pâté impérial, aux crevettes et/ou au crabe, préemballé, cuit;23,7;
25088;Riz cantonais;23,6;
25429;Sandwich grec ou Kebab, baguette, crudités;23,6;
53503;Igname, épluchée, bouillie/cuite à l'eau;23,6;
8933;Quenelle de poisson, crue;23,6;
19688;Baba au rhum, préemballé;23,6;
20986;Kombu royal (Saccharina latissima), séchée ou déshydratée;23,6;
9621;Son de blé;23,6;
13172;Boisson infantile céréales lactées aux légumes pour diner dès 12 mois;23,6;
25529;Tarte à l'oignon, préemballée;23,5;
25412;Bouchée à la reine, à la viande/volaille/quenelle;23,5;
15055;Noix de cajou, grillée à sec, non salée;23,5;
39519;Poire belle Hélène;23,5;
4044;Frites de pommes de terre, surgelées, préfrites, pour cuisson rôtie/ au four;23,4;
9871;Pâtes sèches, au blé complet, cuites, non salées;23,4;
26270;Pizza au thon, préemballée;23,3;https://images.unsplash.com/photo-1565299624946-b28f40a0ae38?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=714&q=80
13529;Dourian, pulpe, cru;23,3;
4042;Pomme de terre duchesse, surgelée, crue;23,2;
25414;Cheeseburger, provenant de fast food;23,1;
25574;Sandwich pain de mie complet, jambon, crudités, fromage optionnel, préemballé;23,1;https://images.unsplash.com/photo-1567234669003-dce7a7a88821?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1950&q=80
25575;Sandwich pain de mie complet, thon, crudités, mayonnaise, préemballé;23,1;https://images.unsplash.com/photo-1567234669003-dce7a7a88821?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1950&q=80
25399;Feuilleté aux escargots, préemballé;23,1;
25556;Beignet de légumes;23;
4027;Pomme de terre sautée/rissolée, pré-frite, surgelée, cuite;23;
15020;Châtaigne, bouillie/cuite à l'eau;23;
9822;Pâtes sèches, aux oeufs, cuites, non salées;23;
11060;Herbes de Provence, séchées;23;
11062;Sarriette, séchée;23;
20900;Farine de soja;22,9;
8391;Pâté en croûte;22,9;
23456;Chou à la crème chantilly, Saint-honoré;22,9;
53200;Taro, tubercule, cru;22,8;
25437;Gougère;22,7;
25573;Tarte ou quiche salée (aliment moyen);22,7;
39517;Glace au yaourt;22,7;
25583;Nem ou Pâté impérial, au porc, préemballé, cuit;22,6;
30707;Saucisson brioché, cuit;22,6;
20988;Dulse (Palmaria palmata), séchée ou déshydratée;22,6;
4039;Rostis ou Galette de pomme de terre;22,5;
1012;Cocktail à base de rhum;22,5;
25225;Nuggets de blé (sans soja), préemballé;22,4;
9331;Mil, cuit, non salé;22,4;
26267;Tarte épinard chèvre, préemballée;22,2;
54500;Fruit à pain, cru;22,2;
11029;Menthe, séchée;22,2;
25623;Tarte au maroilles ou Flamiche au maroilles, préemballée;22,1;
26266;Croissant au jambon fromage, préemballé;22;
11307;Ail, sauté/poêlé, sans matière grasse;22;
4036;Pomme de terre sautée/poêlée à la graisse de canard;21,9;
25417;Tarte aux légumes, préemballée;21,8;
39506;Crème dessert au chocolat, appertisée;21,8;
11009;Levure alimentaire;21,8;
9691;Boulgour de blé, cuit, non salé;21,7;
36036;Poulet, escalope panée;21,7;
25553;Tarte ou Tourte aux poireaux, préemballée;21,6;
25415;Double cheeseburger, provenant de fast food;21,5;
20534;Lupin, graine crue;21,5;
11036;Romarin, séché;21,5;
20996;Lichen de mer ou pioca ou goémon rouge (Chondrus crispus), séché ou déshydraté;21,5;
9086;Pâtes ou nouilles asiatiques au blé, cuites, nature, non salées;21,4;
39212;Riz au lait, rayon frais;21,4;
39505;Crème dessert, appertisée (aliment moyen);21,4;
11008;Ketchup, préemballé;21,4;
15054;Noix de cajou, grillée, non salée;21,3;
39206;Mousse au chocolat (base laitière), rayon frais;21,3;
10002;Calmar ou Calamar ou encornet, à la romaine (beignet);21,2;
1029;Spécialité végétale type fromage en tranche ou râpé, sans soja, préemballée;21,2;
25420;Nem ou Pâté impérial;21,1;
39214;Crème dessert à la vanille, appertisée;21,1;
25405;Quiche lorraine, préemballée;21;
25555;Tarte au saumon, préemballée;21;
13175;Pomme, pulpe, rôtie/cuite au four;21;
25193;Pâtes fraîches farcies (ex : raviolis, tortellinis), aux légumes, préemballées, cuites;20,9;
25582;Nem ou Pâté impérial, au poulet, préemballé, cuit;20,9;
4043;Pomme de terre sautée/ rissolée, pré-frites, surgelée, crue;20,9;
13427;Mango moussache, pulpe, cru, prélevé à la Martinique;20,9;
19572;Fromage frais type petit suisse, aromatisé chocolat, sucré;20,9;
25592;Galette ou pavé au blé (seitan) et légumes, préemballé;20,8;
20901;Soja, graine entière;20,8;
39526;Glace à l'eau;20,8;
11174;Bouillon de volaille, déshydraté;20,8;
25411;Crêpe ou Galette fourrée béchamel champignon, préemballée;20,7;
25444;Tarte au fromage, préemballée;20,7;
26269;Taboulé ou Salade de couscous au poulet, préemballé;20,6;https://assets.afcdn.com/recipe/20190521/92716_w1024h576c1cx1805cy2266.jpg
39209;Crème caramel, rayon frais;20,6;
11037;Sauge, séchée;20,4;
11034;Marjolaine, séchée;20,3;
11086;Spiruline (Spirulina sp.), séchée ou déshydratée;20,3;
4002;Pomme de terre, sans peau, rôtie/cuite au four;20,1;
9901;Vermicelle de riz, cuite, non salée;20,1;
11163;Sauce aigre douce, préemballée;20,1;
25454;Tarte à la provençale, préemballée;20;
13077;Ramboutan, pulpe, crue;20;
13621;Raisin noir Muscat, cru;20;
39235;Mousse liégeoise (chocolat, café, caramel ou vanille), rayon frais;20;
39232;Gâteau de riz, appertisé;20;
39233;Fondant au chocolat noir et crème anglaise, préemballé;20;
39200;Crème dessert au chocolat, rayon frais;19,9;
20233;Maïs doux, surgelé, cru;19,8;
39215;Ile flottante, rayon frais;19,8;
25227;Nuggets soja et blé (convient aux véganes ou végétaliens), préemballé;19,7;
13005;Banane, pulpe, crue;19,7;
9111;Riz sauvage, cuit, non salé;19,7;
11001;Bouillon de boeuf, déshydraté;19,7;
25559;Brick à la pomme de terre, fait maison, cuit;19,6;
13152;Dessert de fruits, tout type de fruits (en taux de sucres : compotes allégées en sucres < desserts de fruits < compotes allégée);19,5;
19680;Lait gélifié aromatisé, rayon frais;19,5;
36027;Poulet, croquette panée ou nuggets;19,4;
39211;Crème aux oeufs (petit pot de crème chocolat, vanille, etc.), rayon frais;19,4;
39218;Semoule au lait, rayon frais;19,4;
25561;Tarte à la tomate, préemballée;19,3;
20831;Patate douce, pulpe, blanchie, surgelée, prélevée à la Martinique;19,3;
13200;Mangue José, pulpe, crue, prélevée à La Réunion (Mangifera indica L.);19,3;
25418;Croissant au jambon;19,2;
25410;Crêpe ou Galette fourrée béchamel jambon fromage, préemballée;19,1;
11049;Paprika;19,1;
20521;Lentille, germée;19;
25229;Bâtonnet pané soja et blé (convient aux véganes ou végétaliens), préemballée;18,8;
9085;Nouilles asiatiques cuites, aromatisées;18,8;
19681;Liégeois ou viennois (chocolat, café, caramel ou vanille), rayon frais;18,8;
39401;Pêche melba;18,8;
20993;Gracilaire ou ogonori (Gracilaria verrucosa), séchée ou déshydratée;18,8;
20995;Ao-nori (Enteromorpha sp.), séchée ou déshydratée;18,8;
25571;Falafel ou Boulette de pois-chiche et/ou fève, frite;18,7;
25409;Crêpe ou Galette fourrée béchamel jambon, préemballée;18,7;
2018;Jus de pruneau;18,7;
25217;Feuille de vigne farcie au riz ou dolmas, égouttée, préemballée;18,6;
20049;Maïs doux, en épis, cuit;18,6;
13185;Compote ou assimilé, tout type de fruits, teneur en sucre (allégée en sucres ou non, sans sucres ajoutés...) inconnue (aliment moyen);18,6;
15044;Pistache, grillée;18,6;
39247;Crème dessert au caramel, rayon frais;18,6;
11000;Ail, cru;18,6;
25226;Nuggets soja et blé (ne convient pas aux véganes ou végétaliens), préemballé;18,5;
25581;Crêpe ou Galette fourrée béchamel champignon, cuite, préemballée;18,5;
4026;Pomme de terre, rôtie/cuite au four;18,5;
13426;Mango bassignac, pulpe, cru, prélevé à la Martinique;18,5;
19674;Flan aux oeufs, rayon frais;18,5;
20998;Ascophylle noueux ou goémon noir (Ascophyllum nodosum), séché ou déshydraté;18,5;
25187;Risotto, aux légumes, préemballé;18,4;
25580;Bouchée à la reine, garnie (aliment moyen);18,4;
20066;Maïs doux, appertisé, égoutté;18,4;
20825;Igname saint martin, pulpe, cuit à la vapeur, prélevé à la Martinique;18,4;
26028;Poisson, croquette ou beignet ou nuggets, frit;18,4;
20918;Sirop pour fruits appertisés au sirop;18,4;
4101;Patate douce, crue;18,3;
13707;Macédoine ou cocktail ou salade de fruits, au sirop, appertisé, non égoutté;18,3;
13428;Mangue julie, pulpe, crue, prélevée à la Martinique;18,3;
15037;Cacahuète, grillée à sec, salée;18,2;
20916;Miso;18,1;
13027;Mirabelle, crue;18;
39511;Crème dessert, rayon frais ou appertisée (aliment moyen);18;
39710;Crème pâtissière;18;
20823;Igname cousse-couche, pulpe, cuit à la vapeur, prélevé à la Martinique;17,9;
39230;Crème dessert, rayon frais (aliment moyen);17,9;
11045;Levure de boulanger, déshydratée;17,9;
25523;Toasts ou Canapés salés, garnitures diverses, préemballés;17,8;
8395;Jambon en croûte;17,8;
39246;Crème dessert au café, rayon frais;17,8;
1022;Cocktail type punch, 16% alcool;17,8;
25590;Falafel ou Boulette de pois-chiche et/ou fève, préemballé;17,7;
25549;Crêpe ou Galette fourrée béchamel fromage, préemballée;17,7;
20507;Pois chiche, bouilli/cuit à l'eau;17,7;
25918;Bouillon de viande et légumes type pot-au-feu, déshydraté;17,7;
19678;Lait emprésuré aromatisé, rayon frais;17,6;
25629;Salade végétale à base de boulgour et/ou quinoa et légumes, préemballée;17,4;
25428;Sandwich grec ou Kebab, pita, crudités;17,4;
13706;Macédoine ou cocktail ou salade de fruits, au sirop, appertisé, égoutté;17,4;
39001;Milk-shake, provenant de fast food;17,4;
4015;Pomme de terre poêlée, avec matière grasse;17,3;
4048;Pomme de terre, cuite (aliment moyen);17,2;
25031;Paëlla;17,1;
20068;Tomate, concentré, appertisé;17,1;
20108;Maïs doux, en épis, surgelé, cru;17;
20268;Tomate, double concentré, appertisé;17;
11175;Gelée au madère, déshydratée;17;
25542;Croque-madame;16,9;
13101;Raisin Chasselas, cru;16,9;
13154;Spécialité de fruits divers, sucrée (mélange pulpes et/ou purées de fruits, mais toujours avec autre ingrédient);16,9;
9615;Polenta ou semoule de maïs, cuite, non salée;16,9;
25228;Pané soja et blé (ne convient pas aux véganes ou végétaliens);16,8;
11024;Persil, séché;16,8;
25591;Galette ou pavé aux lentilles, soja et légumes, préemballé;16,7;
4003;Pomme de terre, bouillie/cuite à l'eau;16,7;
19679;Lait gélifié aromatisé, nappé caramel, rayon frais;16,7;
39700;Crème anglaise, préemballée;16,7;
25552;Crêpe ou Galette fourrée béchamel jambon fromage champignon, préemballée;16,6;
25419;Rouleau de printemps;16,6;
20325;Panais, cuit à l'étouffée;16,6;
13044;Raisin blanc, à gros grain (type Italia ou Dattier), cru;16,6;
13715;Abricot au sirop, appertisé, non égoutté;16,6;
39213;Crème brûlée, rayon frais;16,6;
25108;Samossa ou Samoussa, préemballé, cuit;16,5;
25122;Gratin de pâtes;16,4;
25150;Couscous de légumes, préemballé;16,4;
13041;Prune Reine-Claude, crue;16,4;
20506;Pois cassé, bouilli/cuit à l'eau;16,3;
20588;Lentille blonde, bouillie/cuite à l'eau;16,3;
19552;Yaourt à la grecque, sur lit de fruits;16,3;
2016;Jus de raisin, pur jus;16,3;
25057;Poêlée de pommes de terre préfrites, lardons ou poulet, et autres, sans légumes verts, préemballée;16,2;
4008;Pomme de terre, sans peau, crue;16,2;
20587;Lentille verte, bouillie/cuite à l'eau;16,2;
13704;Abricot au sirop (sans précision sur léger ou classique), appertisé, égoutté (aliment moyen);16,2;
13705;Macédoine ou cocktail ou salade de fruits, au sirop (sans précision sur léger ou classique), appertisé, égouttée (aliment moyen);16,2;
13714;Abricot au sirop, appertisé, égoutté;16,2;
25512;Volaille, croquette panée ou nuggets;16,2;
19654;Fromage blanc ou spécialité laitière, aux copeaux de chocolat, sucré, 7% MG environ;16,2;
25614;Salade de riz, appertisée;16,1;https://static.750g.com/images/600-600/d7ada6f2ba25b6e57dea40a54a5f8329/salade-de-riz.jpg
13023;Litchi, pulpe, cru;16,1;
15202;Beurre de cacahuète ou Pâte d'arachide;16,1;
26029;Poisson pané, surgelé, cru;16,1;
25460;Fajitas;16;
20050;Topinambour, cuit;16;
13719;Ananas au sirop léger, appertisé, non égoutté;16;
19643;Fromage blanc et crème fouettée sur lit de fruits, sucré;16;
39220;Liégeois aux fruits, préemballé;16;
20921;Dessert au soja, aromatisé, sucré, non enrichi, préemballé;16;
20923;Dessert végétal sans soja (coco, riz), aux fruits, sucré, enrichi en calcium, fermenté, préemballé;16;
2019;Jus de raisin, à base de concentré;16;
11301;Sauce teriyaki, préemballée;16;
25198;Pâtes en sauce aux fromages (spaghetti, tagliatelles…), préemballées;15,9;
4023;Pomme de terre nouvelle, crue;15,9;
13718;Ananas au sirop léger, appertisé, égoutté;15,9;
15009;Pistache, grillée, salée;15,9;
1013;Cocktail à base de whisky;15,9;
26263;Salade de riz à la niçoise, avec sauce, préemballée;15,8;https://fac.img.pmdstatic.net/fit/http.3A.2F.2Fprd2-bone-image.2Es3-website-eu-west-1.2Eamazonaws.2Ecom.2Ffac.2F2018.2F07.2F30.2F2fde7232-8cab-4af0-9614-720456bf4a88.2Ejpeg/750x562/quality/80/crop-from/center/cr/wqkgU2FuZHJhIE1haHV0L01hcmFib3V0IC8gRmVtbWUgQWN0dWVsbGU%3D/salade-de-riz-a-la-nicoise.jpeg
25572;Crêpe ou Galette aux noix de St Jacques, préemballée;15,8;
20540;Haricot flageolet, vert, bouilli/cuit à l'eau;15,8;
20922;Dessert végétal sans soja (amande, avoine, chanvre, coco, riz), aromatisé, sucré, non enrichi, préemballé;15,8;
4028;Pomme de terre de conservation, sans peau, bouillie/cuite à l'eau;15,7;
13112;Raisin, cru;15,7;
20994;Fucus vésiculeux (Fucus serratus ou Fucus vesiculosus), séché ou déshydraté;15,7;
25138;Couscous au poulet;15,6;
13045;Raisin noir, cru;15,6;
8903;Quenelle de veau, en sauce;15,6;
4014;Pomme de terre vapeur, sous vide;15,4;
13056;Anone ou chérimole, pulpe, crue;15,4;
25546;Fromage pané au jambon;15,3;
20126;Haricot de Lima, cru;15,3;
20197;Salsifis noir, ou scorsonère d'Espagne, cru;15,3;
13109;Compote, tout type de fruits, allégée en sucres;15,3;
20911;Dessert au soja, aromatisé, sucré, enrichi en calcium, préemballé;15,3;
25562;Crêpe ou Galette complète (oeuf, jambon, fromage), préemballée;15,2;
19557;Yaourt, lait fermenté ou spécialité laitière sur lit de fruits, sucré;15,2;
1028;Spécialité végétale type fromage, à la noix de cajou, préemballée;15,2;
2365;Nectar de fruit de la passion ou maracuja;15,2;
25230;Escalope panée, soja, blé et fromage, type cordon bleu, préemballée;15,1;
13151;Compote de pomme, allégée en sucres;15,1;
13201;Ananas Victoria ou ananas Queen Victoria, pulpe crue, prélevé à La Réunion Ananas comosus (L.) merr var. Queen);15,1;
15045;Tournesol, graine, grillé, salé;15,1;
25433;Accra de poisson;15,1;
19437;Fromage de chèvre pané à dorer, préemballé;15;
20532;Pois chiche, appertisé, égoutté;15;
20589;Lentille corail, bouillie/cuite à l'eau;15;
15002;Cacahuète, grillée, salée;15;
20919;Sirop léger pour fruits appertisés au sirop;15;
4029;Pomme de terre primeur, sans peau, bouillie/cuite à l'eau;14,9;
20541;Fève, pelée, surgelée, crue;14,9;
13129;Compote, tout type de fruits, allégée en sucres, rayon frais;14,9;
19685;Panna cotta, avec préparations de fruits ou caramel, rayon frais;14,9;
13026;Melon cantaloup (par ex.: Charentais, de Cavaillon) pulpe, cru;14,8;
15001;Cacahuète ou Arachide;14,8;
8937;Quenelle nature, crue;14,8;
2054;Nectar de poire;14,8;
19657;Fromage blanc ou spécialité laitière, aux fruits, sucré, 3% MG environ;14,7;
25089;Cordon bleu de volaille, préemballé;14,6;
11073;Ketchup allégé en sucres, préemballé;14,6;
20924;Sirop léger pour poire appertisée;14,6;
25056;Gratin dauphinois;14,5;
13709;Macédoine ou cocktail ou salade de fruits, au sirop léger, appertisé, non égoutté;14,5;
13735;Poire au sirop léger, appertisée, non égouttée;14,5;
19589;Yaourt, lait fermenté ou spécialité laitière, aux fruits, sucré, à la crème;14,5;
25204;Tajine de poulet, préemballé;14,4;
13708;Macédoine ou cocktail ou salade de fruits, au sirop léger, appertisé, égoutté;14,4;
9903;Vermicelle de soja, cuite, non salée;14,4;
39229;Crème dessert à la vanille, rayon frais;14,4;
11098;Vanille, extrait aqueux;14,4;
25459;Burritos;14,3;
25625;Crêpe ou Galette fourrée au poisson et / ou fruits de mer, préemballée;14,3;
13018;Grenade, pulpe et pépins, crue;14,3;
13025;Mangue, pulpe, crue;14,3;
13066;Kaki, pulpe, cru;14,3;
2024;Jus de fruit de la passion ou maracudja, frais;14,3;
11202;Sauce indienne type tandoori ou tikka masala, préemballée;14,3;
25107;Couscous au poisson;14,2;
25135;Pâtes à la carbonara (spaghetti, tagliatelles…);14,2;
4018;Pomme de terre, purée, avec lait et beurre, non salée;14,2;
19587;Yaourt, lait fermenté ou spécialité laitière, aux fruits, sucré;14,2;
25568;Pastilla au poulet, préemballée;14,1;
13731;Pêche au sirop léger, appertisée, non égouttée;14,1;
8120;Confit de foie de porc;14,1;
8910;Quenelle de volaille, crue;14,1;
19580;Yaourt, lait fermenté ou spécialité laitière, aux copeaux de chocolat, à la crème, sucré;14,1;
25619;Salade de pâtes aux légumes, avec poisson ou viande, préemballée;14;https://www.notretemps.com/cache/com_zoo_images/28/salade-de-ptes-ensoleille_9418b2cce2f627e28d5f71234aaa15f2.jpg
25127;Couscous royal (avec plusieurs viandes), préemballé;14;
25219;Lasagnes ou cannellonis aux légumes et au fromage de chèvre, préemballés, cuits;14;
13552;Longan, pulpe, cru;14;
13713;Abricot au sirop léger, appertisé, non égoutté;14;
51511;Frik (blé dur immature concassé), cuit, non salé;14;
19592;Yaourt, lait fermenté ou spécialité laitière, aux fruits, sucré, enrichi en vitamine D;14;
19653;Fromage blanc ou spécialité laitière, aromatisé, sucré, 3% MG environ, au bifidus;14;
31108;Gelée royale;14;
20802;Chips de giraumon (variété phoenix), pulpe, prélevé à la Martinique;13,9;
13734;Poire au sirop léger, appertisée, égouttée;13,9;
19536;Boisson lactée, lait fermenté ou yaourt à boire, aux fruits, sucré, enrichie en vitamine D;13,9;
2045;Nectar de papaye;13,9;
13730;Pêche au sirop léger, appertisée, égouttée;13,8;
15203;Tahin ou Purée de sésame;13,8;
20985;Laitue de mer (Ulva sp.), séchée ou déshydratée;13,8;
25615;Salade de pâtes, végétarienne;13,7;https://static.750g.com/images/1200-630/9e6558fd7bd4d5cb7e45ce48f0c3d39f/comment-faire-une-salade-de-pates-comme-en-italie.jpg
20293;Haricot coco, bouilli/cuit à l'eau;13,7;
13712;Abricot au sirop léger, appertisé, égoutté;13,7;
2043;Nectar d'abricot;13,7;
11061;Pavot, graine;13,7;
20920;Jus d'ananas pour ananas appertisé au jus;13,7;
25085;Pâtes à la bolognaise (spaghetti, tagliatelles…);13,6;
13716;Ananas au jus d'ananas, égoutté, appertisé;13,6;
13717;Ananas au jus d'ananas, appertisé, non égoutté;13,6;
19578;Yaourt, lait fermenté ou spécialité laitière, aromatisé, sucré, enrichi en vitamine D;13,6;
2366;Nectar de banane;13,6;
25081;Lasagnes ou cannelloni à la viande (bolognaise);13,5;
25192;Raviolis aux légumes, sauce tomate, appertisés;13,5;
25137;Tartiflette, préemballée;13,5;
20255;Échalote, cuite;13,5;
13012;Figue, crue;13,5;
36318;Dinde, escalope viennoise ou milanaise ou escalope panée;13,5;
19656;Fromage blanc ou spécialité laitière, aux fruits, sucré, 0% MG;13,5;
19658;Fromage blanc ou spécialité laitière, aux fruits, sucré, 3% MG environ, au bifidus;13,5;
18906;Boisson à la châtaigne, nature, préemballée;13,5;
25503;Bouchée à la reine, au poisson et fruits de mer;13,4;
20133;Panais, cuit;13,4;
20256;Tomate, séchée, à l'huile;13,4;
13010;Coing, cru;13,4;
13153;"Purée de fruits, tout type de fruits, type ""compote sans sucres ajoutés""";13,4;
26030;Poisson pané, frit;13,4;
19577;Yaourt, lait fermenté ou spécialité laitière, aromatisé, sucré, à la crème;13,4;
